| wikidata_uri                              | label                              | birth_year | gender  | label                    | geo_coordinates             | wikidata_uri                             |
| http://www.wikidata.org/entity/Q3767797   | Giovanni Motzo                     | 1930       | maschio | Cagliari                 | POINT(9.116667 39.216667)   | http://www.wikidata.org/entity/Q1897     |
| http://www.wikidata.org/entity/Q3767938   | Giovanni Pieraccini                | 1918       | maschio | Viareggio                | POINT(10.250605 43.867239)  | http://www.wikidata.org/entity/Q221377   |
| http://www.wikidata.org/entity/Q3767975   | Giovanni Prandini                  | 1940       | maschio | Calvisano                | POINT(10.345833 45.348889)  | http://www.wikidata.org/entity/Q103730   |
| http://www.wikidata.org/entity/Q3768259   | Giovanni Travaglini                | 1924       | maschio | Napoli                   | POINT(14.248611 40.835833)  | http://www.wikidata.org/entity/Q2634     |
| http://www.wikidata.org/entity/Q3769730   | Giulio Orlando                     | 1926       | maschio | Martina Franca           | POINT(17.333333 40.700000)  | http://www.wikidata.org/entity/Q52020    |
| http://www.wikidata.org/entity/Q3769740   | Giulio Pastore                     | 1902       | maschio | Genova                   | POINT(8.933983 44.407186)   | http://www.wikidata.org/entity/Q1449     |
| http://www.wikidata.org/entity/Q3770066   | Giuseppe Bartolomei                | 1923       | maschio | Anghiari                 | POINT(12.055000 43.541667)  | http://www.wikidata.org/entity/Q52063    |
| http://www.wikidata.org/entity/Q3770116   | Giuseppe Bettiol                   | 1907       | maschio | Cervignano del Friuli    | POINT(13.335000 45.823056)  | http://www.wikidata.org/entity/Q53241    |
| http://www.wikidata.org/entity/Q3770334   | Giuseppe Codacci Pisanelli         | 1913       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q3770734   | Giuseppe Guarino                   | 1922       | maschio | Napoli                   | POINT(14.248611 40.835833)  | http://www.wikidata.org/entity/Q2634     |
| http://www.wikidata.org/entity/Q3770843   | Giuseppe Lupis                     | 1896       | maschio | Ragusa                   | POINT(14.730556 36.925000)  | http://www.wikidata.org/entity/Q13674    |
| http://www.wikidata.org/entity/Q3771001   | Giuseppe Micheli                   | 1874       | maschio | Parma                    | POINT(10.328000 44.801472)  | http://www.wikidata.org/entity/Q2683     |
| http://www.wikidata.org/entity/Q3771345   | Giuseppe Romita                    | 1887       | maschio | Tortona                  | POINT(8.865556 44.894167)   | http://www.wikidata.org/entity/Q17686    |
| http://www.wikidata.org/entity/Q3771530   | Giuseppe Togni                     | 1903       | maschio | Pontedera                | POINT(10.632778 43.662500)  | http://www.wikidata.org/entity/Q103219   |
| http://www.wikidata.org/entity/Q3771578   | Giuseppe Valditara                 | 1961       | maschio | Milano                   | POINT(9.190000 45.466944)   | http://www.wikidata.org/entity/Q490      |
| http://www.wikidata.org/entity/Q3771647   | Giuseppe Zamberletti               | 1933       | maschio | Varese                   | POINT(8.833333 45.816667)   | http://www.wikidata.org/entity/Q6285     |
| http://www.wikidata.org/entity/Q3776019   | Graziano Delrio                    | 1960       | maschio | Reggio Emilia            | POINT(10.633333 44.700000)  | http://www.wikidata.org/entity/Q13360    |
| http://www.wikidata.org/entity/Q3779236   | Guido Corbellini                   | 1890       | maschio | Ancona                   | POINT(13.516667 43.616667)  | http://www.wikidata.org/entity/Q3415     |
| http://www.wikidata.org/entity/Q3779241   | Guido Cortese                      | 1908       | maschio | Napoli                   | POINT(14.248611 40.835833)  | http://www.wikidata.org/entity/Q2634     |
| http://www.wikidata.org/entity/Q3779945   | Gustavo Del Vecchio                | 1883       | maschio | Lugo                     | POINT(11.916667 44.416667)  | http://www.wikidata.org/entity/Q52983    |
| http://www.wikidata.org/entity/Q378897    | Paolo Savona                       | 1936       | maschio | Cagliari                 | POINT(9.116667 39.216667)   | http://www.wikidata.org/entity/Q1897     |
| http://www.wikidata.org/entity/Q3804413   | Italo Giulio Caiati                | 1916       | maschio | Bitonto                  | POINT(16.691667 41.108333)  | http://www.wikidata.org/entity/Q19278    |
| http://www.wikidata.org/entity/Q3804736   | Ivan Matteo Lombardo               | 1902       | maschio | Milano                   | POINT(9.190000 45.466944)   | http://www.wikidata.org/entity/Q490      |
| http://www.wikidata.org/entity/Q3825635   | Salvatore Aldisio                  | 1890       | maschio | Gela                     | POINT(14.250000 37.066667)  | http://www.wikidata.org/entity/Q39971    |
| http://www.wikidata.org/entity/Q3827731   | Laura Balbo                        | 1933       | femmina | Padova                   | POINT(11.873333 45.407778)  | http://www.wikidata.org/entity/Q617      |
| http://www.wikidata.org/entity/Q3830081   | Lelio Lagorio                      | 1925       | maschio | Trieste                  | POINT(13.770278 45.650278)  | http://www.wikidata.org/entity/Q546      |
| http://www.wikidata.org/entity/Q3830715   | Leopoldo Rubinacci                 | 1903       | maschio | San Giorgio a Cremano    | POINT(14.333333 40.833333)  | http://www.wikidata.org/entity/Q72497    |
| http://www.wikidata.org/entity/Q3832605   | Linda Lanzillotta                  | 1948       | femmina | Cassano all'Ionio        | POINT(16.318889 39.783889)  | http://www.wikidata.org/entity/Q53853    |
| http://www.wikidata.org/entity/Q3835629   | Livio Paladin                      | 1933       | maschio | Trieste                  | POINT(13.770278 45.650278)  | http://www.wikidata.org/entity/Q546      |
| http://www.wikidata.org/entity/Q3836978   | Lorenzo Guerini                    | 1966       | maschio | Lodi                     | POINT(9.500000 45.316667)   | http://www.wikidata.org/entity/Q6244     |
| http://www.wikidata.org/entity/Q3837082   | Lorenzo Spallino                   | 1897       | maschio | Cefalù                   | POINT(14.022061 38.039480)  | http://www.wikidata.org/entity/Q235163   |
| http://www.wikidata.org/entity/Q3838562   | Luciano Dal Falco                  | 1925       | maschio | Verona                   | POINT(10.992778 45.438611)  | http://www.wikidata.org/entity/Q2028     |
| http://www.wikidata.org/entity/Q3838692   | Luciano Radi                       | 1922       | maschio | Foligno                  | POINT(12.703281 42.955761)  | http://www.wikidata.org/entity/Q20436    |
| http://www.wikidata.org/entity/Q3838797   | Lucio Abis                         | 1926       | maschio | Oristano                 | POINT(8.591609 39.905819)   | http://www.wikidata.org/entity/Q13652    |
| http://www.wikidata.org/entity/Q3838943   | Lucio Stanca                       | 1941       | maschio | Lucera                   | POINT(15.333333 41.500000)  | http://www.wikidata.org/entity/Q51933    |
| http://www.wikidata.org/entity/Q3839099   | Ludovico D'Aragona                 | 1876       | maschio | Cernusco sul Naviglio    | POINT(9.333333 45.516667)   | http://www.wikidata.org/entity/Q185619   |
| http://www.wikidata.org/entity/Q3839332   | Luigi Bertoldi                     | 1920       | maschio | San Candido              | POINT(12.279167 46.732872)  | http://www.wikidata.org/entity/Q474782   |
| http://www.wikidata.org/entity/Q3839399   | Luigi Cacciatore                   | 1900       | maschio | Mercato San Severino     | POINT(14.734761 40.783128)  | http://www.wikidata.org/entity/Q81049    |
| http://www.wikidata.org/entity/Q3839683   | Luigi Gasparotto                   | 1873       | maschio | Sacile                   | POINT(12.502740 45.954120)  | http://www.wikidata.org/entity/Q53190    |
| http://www.wikidata.org/entity/Q3839722   | Luigi Granelli                     | 1929       | maschio | Lovere                   | POINT(10.070000 45.812500)  | http://www.wikidata.org/entity/Q101202   |
| http://www.wikidata.org/entity/Q3839845   | Luigi Mariotti                     | 1912       | maschio | Firenze                  | POINT(11.254167 43.771389)  | http://www.wikidata.org/entity/Q2044     |
| http://www.wikidata.org/entity/Q3839882   | Luigi Mazzella                     | 1932       | maschio | Salerno                  | POINT(14.759444 40.680556)  | http://www.wikidata.org/entity/Q1083     |
| http://www.wikidata.org/entity/Q3839941   | Luigi Nicolais                     | 1942       | maschio | Sant'Anastasia           | POINT(14.400000 40.866667)  | http://www.wikidata.org/entity/Q72585    |
| http://www.wikidata.org/entity/Q3840053   | Luigi Preti                        | 1914       | maschio | Ferrara                  | POINT(11.617500 44.839167)  | http://www.wikidata.org/entity/Q13362    |
| http://www.wikidata.org/entity/Q3840174   | Luigi Spaventa                     | 1934       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q3846928   | Margherita Boniver                 | 1938       | femmina | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q3847714   | Marianna Madia                     | 1980       | femmina | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q3847822   | Maria Pia Garavaglia               | 1947       | femmina | Cuggiono                 | POINT(8.816667 45.500000)   | http://www.wikidata.org/entity/Q42975    |
| http://www.wikidata.org/entity/Q3848290   | Mario Arcelli                      | 1935       | maschio | Milano                   | POINT(9.190000 45.466944)   | http://www.wikidata.org/entity/Q490      |
| http://www.wikidata.org/entity/Q38484     | Romano Prodi                       | 1939       | maschio | Scandiano                | POINT(10.687778 44.592500)  | http://www.wikidata.org/entity/Q111289   |
| http://www.wikidata.org/entity/Q3848420   | Mario Casalinuovo                  | 1922       | maschio | Catanzaro                | POINT(16.587500 38.910000)  | http://www.wikidata.org/entity/Q3883     |
| http://www.wikidata.org/entity/Q3848440   | Mario Cevolotto                    | 1887       | maschio | Treviso                  | POINT(12.242219 45.672219)  | http://www.wikidata.org/entity/Q5475     |
| http://www.wikidata.org/entity/Q3848450   | Mario Cingolani                    | 1883       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q3848530   | Mario Di Lazzaro                   | 1926       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q3848567   | Mario Ferrari Aggradi              | 1916       | maschio | La Maddalena             | POINT(9.408330 41.214240)   | http://www.wikidata.org/entity/Q340757   |
| http://www.wikidata.org/entity/Q3848931   | Mario Pedini                       | 1918       | maschio | Montichiari              | POINT(10.391700 45.416100)  | http://www.wikidata.org/entity/Q105256   |
| http://www.wikidata.org/entity/Q3849080   | Mario Sarcinelli                   | 1934       | maschio | Foggia                   | POINT(15.551880 41.458450)  | http://www.wikidata.org/entity/Q13464    |
| http://www.wikidata.org/entity/Q3849140   | Mario Tanassi                      | 1916       | maschio | Ururi                    | POINT(15.016667 41.816667)  | http://www.wikidata.org/entity/Q278395   |
| http://www.wikidata.org/entity/Q3849154   | Mario Toros                        | 1922       | maschio | Pagnacco                 | POINT(13.183333 46.116667)  | http://www.wikidata.org/entity/Q53299    |
| http://www.wikidata.org/entity/Q3851266   | Massimo Garavaglia                 | 1968       | maschio | Cuggiono                 | POINT(8.816667 45.500000)   | http://www.wikidata.org/entity/Q42975    |
| http://www.wikidata.org/entity/Q3851471   | Massimo Severo Giannini            | 1915       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q385215    | Fabio Mussi                        | 1948       | maschio | Piombino                 | POINT(10.522120 42.934824)  | http://www.wikidata.org/entity/Q157824   |
| http://www.wikidata.org/entity/Q3852636   | Maurizio Lupi                      | 1959       | maschio | Milano                   | POINT(9.190000 45.466944)   | http://www.wikidata.org/entity/Q490      |
| http://www.wikidata.org/entity/Q3852674   | Maurizio Pagani                    | 1936       | maschio | Milano                   | POINT(9.190000 45.466944)   | http://www.wikidata.org/entity/Q490      |
| http://www.wikidata.org/entity/Q3852825   | Mauro Ferri                        | 1920       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q3852926   | Mauro Scoccimarro                  | 1895       | maschio | Udine                    | POINT(13.233333 46.066667)  | http://www.wikidata.org/entity/Q2790     |
| http://www.wikidata.org/entity/Q3856588   | Michele Di Giesi                   | 1927       | maschio | Bari                     | POINT(16.866667 41.125278)  | http://www.wikidata.org/entity/Q3519     |
| http://www.wikidata.org/entity/Q3856758   | Michele Pinto                      | 1931       | maschio | Teggiano                 | POINT(15.533333 40.383333)  | http://www.wikidata.org/entity/Q81728    |
| http://www.wikidata.org/entity/Q3874766   | Nerio Nesi                         | 1925       | maschio | Bologna                  | POINT(11.342778 44.493889)  | http://www.wikidata.org/entity/Q1891     |
| http://www.wikidata.org/entity/Q3876142   | Nicola Capria                      | 1932       | maschio | Rosarno                  | POINT(15.979722 38.485000)  | http://www.wikidata.org/entity/Q54644    |
| http://www.wikidata.org/entity/Q3876364   | Nicola Signorello                  | 1926       | maschio | San Nicola da Crissa     | POINT(16.283333 38.666667)  | http://www.wikidata.org/entity/Q54737    |
| http://www.wikidata.org/entity/Q3877168   | Nino Cristofori                    | 1930       | maschio | Ferrara                  | POINT(11.617500 44.839167)  | http://www.wikidata.org/entity/Q13362    |
| http://www.wikidata.org/entity/Q3879474   | Nunzia De Girolamo                 | 1975       | femmina | Benevento                | POINT(14.783333 41.133333)  | http://www.wikidata.org/entity/Q13437    |
| http://www.wikidata.org/entity/Q388031    | Antonio Gava                       | 1930       | maschio | Castellammare di Stabia  | POINT(14.480278 40.694722)  | http://www.wikidata.org/entity/Q6737     |
| http://www.wikidata.org/entity/Q388442    | Dario Franceschini                 | 1958       | maschio | Ferrara                  | POINT(11.617500 44.839167)  | http://www.wikidata.org/entity/Q13362    |
| http://www.wikidata.org/entity/Q3886220   | Ortensio Zecchino                  | 1943       | maschio | Asmara                   | POINT(38.916667 15.333333)  | http://www.wikidata.org/entity/Q3642     |
| http://www.wikidata.org/entity/Q3886426   | Oscar Mammì                        | 1926       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q3893547   | Paola De Micheli                   | 1973       | femmina | Piacenza                 | POINT(9.700000 45.050000)   | http://www.wikidata.org/entity/Q13329    |
| http://www.wikidata.org/entity/Q3893738   | Paolo Baratta                      | 1939       | maschio | Milano                   | POINT(9.190000 45.466944)   | http://www.wikidata.org/entity/Q490      |
| http://www.wikidata.org/entity/Q3893845   | Paolo Cappa                        | 1888       | maschio | Genova                   | POINT(8.933983 44.407186)   | http://www.wikidata.org/entity/Q1449     |
| http://www.wikidata.org/entity/Q3894432   | Paolo Rossi                        | 1900       | maschio | Bordighera               | POINT(7.672128 43.778897)   | http://www.wikidata.org/entity/Q268214   |
| http://www.wikidata.org/entity/Q3902912   | Pier Luigi Romita                  | 1924       | maschio | Torino                   | POINT(7.676111 45.079167)   | http://www.wikidata.org/entity/Q495      |
| http://www.wikidata.org/entity/Q3903160   | Piero Barucci                      | 1933       | maschio | Firenze                  | POINT(11.254167 43.771389)  | http://www.wikidata.org/entity/Q2044     |
| http://www.wikidata.org/entity/Q3903741   | Pietro Campilli                    | 1891       | maschio | Frascati                 | POINT(12.683333 41.816667)  | http://www.wikidata.org/entity/Q190963   |
| http://www.wikidata.org/entity/Q3904008   | Pietro Longo                       | 1935       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q3925320   | Publio Fiori                       | 1938       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q3929057   | Raffaele De Caro                   | 1883       | maschio | Benevento                | POINT(14.783333 41.133333)  | http://www.wikidata.org/entity/Q13437    |
| http://www.wikidata.org/entity/Q3929658   | Rainer Masera                      | 1944       | maschio | Como                     | POINT(9.086139 45.810250)   | http://www.wikidata.org/entity/Q1308     |
| http://www.wikidata.org/entity/Q3932481   | Remo Gaspari                       | 1921       | maschio | Gissi                    | POINT(14.550000 42.016667)  | http://www.wikidata.org/entity/Q51238    |
| http://www.wikidata.org/entity/Q3932594   | Renato Altissimo                   | 1940       | maschio | Portogruaro              | POINT(12.833333 45.783333)  | http://www.wikidata.org/entity/Q47143    |
| http://www.wikidata.org/entity/Q3934534   | Riccardo Misasi                    | 1932       | maschio | Cosenza                  | POINT(16.250000 39.300000)  | http://www.wikidata.org/entity/Q13619    |
| http://www.wikidata.org/entity/Q3938535   | Roberta Pinotti                    | 1961       | femmina | Genova                   | POINT(8.933983 44.407186)   | http://www.wikidata.org/entity/Q1449     |
| http://www.wikidata.org/entity/Q3938911   | Roberto Lucifredi                  | 1909       | maschio | Genova                   | POINT(8.933983 44.407186)   | http://www.wikidata.org/entity/Q1449     |
| http://www.wikidata.org/entity/Q3938941   | Roberto Maria Radice               | 1938       | maschio | Milano                   | POINT(9.190000 45.466944)   | http://www.wikidata.org/entity/Q490      |
| http://www.wikidata.org/entity/Q3938956   | Roberto Mazzotta                   | 1940       | maschio | Milano                   | POINT(9.190000 45.466944)   | http://www.wikidata.org/entity/Q490      |
| http://www.wikidata.org/entity/Q3939205   | Roberto Tremelloni                 | 1900       | maschio | Milano                   | POINT(9.190000 45.466944)   | http://www.wikidata.org/entity/Q490      |
| http://www.wikidata.org/entity/Q3939601   | Rocco Salomone                     | 1883       | maschio | Pizzo                    | POINT(16.166667 38.733333)  | http://www.wikidata.org/entity/Q54727    |
| http://www.wikidata.org/entity/Q3939978   | Rodolfo Morandi                    | 1902       | maschio | Milano                   | POINT(9.190000 45.466944)   | http://www.wikidata.org/entity/Q490      |
| http://www.wikidata.org/entity/Q3944319   | Sabino Cassese                     | 1935       | maschio | Atripalda                | POINT(14.825555 40.916667)  | http://www.wikidata.org/entity/Q55001    |
| http://www.wikidata.org/entity/Q3946001   | Salvatore Cardinale                | 1948       | maschio | Mussomeli                | POINT(13.752500 37.579444)  | http://www.wikidata.org/entity/Q477600   |
| http://www.wikidata.org/entity/Q3946106   | Salvatore Lauricella               | 1922       | maschio | Ravanusa                 | POINT(13.969722 37.267778)  | http://www.wikidata.org/entity/Q372261   |
| http://www.wikidata.org/entity/Q3946117   | Salvatore Mannironi                | 1901       | maschio | Nuoro                    | POINT(9.328079 40.320062)   | http://www.wikidata.org/entity/Q13649    |
| http://www.wikidata.org/entity/Q3946218   | Salvatore Scoca                    | 1894       | maschio | Calitri                  | POINT(15.433333 40.901111)  | http://www.wikidata.org/entity/Q55012    |
| http://www.wikidata.org/entity/Q3946250   | Salvatore Valitutti                | 1907       | maschio | Bellosguardo             | POINT(15.312190 40.422220)  | http://www.wikidata.org/entity/Q80661    |
| http://www.wikidata.org/entity/Q3946264   | Salverino De Vito                  | 1926       | maschio | Avellino                 | POINT(14.789722 40.915278)  | http://www.wikidata.org/entity/Q13433    |
| http://www.wikidata.org/entity/Q3946288   | Salvo Andò                         | 1945       | maschio | Giarre                   | POINT(15.187500 37.726389)  | http://www.wikidata.org/entity/Q478322   |
| http://www.wikidata.org/entity/Q3956028   | Sergio Berlinguer                  | 1934       | maschio | Sassari                  | POINT(8.559167 40.726667)   | http://www.wikidata.org/entity/Q13629    |
| http://www.wikidata.org/entity/Q3956186   | Sergio Mattarella                  | 1941       | maschio | Palermo                  | POINT(13.361262 38.115658)  | http://www.wikidata.org/entity/Q2656     |
| http://www.wikidata.org/entity/Q3962055   | Siro Lombardini                    | 1924       | maschio | Milano                   | POINT(9.190000 45.466944)   | http://www.wikidata.org/entity/Q490      |
| http://www.wikidata.org/entity/Q3972296   | Stefania Giannini                  | 1960       | femmina | Lucca                    | POINT(10.516667 43.850000)  | http://www.wikidata.org/entity/Q13373    |
| http://www.wikidata.org/entity/Q3972655   | Stefano Podestà                    | 1939       | maschio | Chiavari                 | POINT(9.323736 44.316411)   | http://www.wikidata.org/entity/Q266941   |
| http://www.wikidata.org/entity/Q3984267   | Teresa Bellanova                   | 1958       | femmina | Ceglie Messapica         | POINT(17.516667 40.650000)  | http://www.wikidata.org/entity/Q51861    |
| http://www.wikidata.org/entity/Q3992012   | Tiziano Treu                       | 1939       | maschio | Vicenza                  | POINT(11.550000 45.550000)  | http://www.wikidata.org/entity/Q6537     |
| http://www.wikidata.org/entity/Q3992013   | Tiziano Tessitori                  | 1895       | maschio | Sedegliano               | POINT(12.974722 46.013889)  | http://www.wikidata.org/entity/Q53365    |
| http://www.wikidata.org/entity/Q4003375   | Umberto Delle Fave                 | 1912       | maschio | San Severo               | POINT(15.379278 41.695111)  | http://www.wikidata.org/entity/Q19275    |
| http://www.wikidata.org/entity/Q4003498   | Umberto Tupini                     | 1889       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q4007598   | Valdo Spini                        | 1946       | maschio | Firenze                  | POINT(11.254167 43.771389)  | http://www.wikidata.org/entity/Q2044     |
| http://www.wikidata.org/entity/Q4007930   | Valerio Zanone                     | 1936       | maschio | Torino                   | POINT(7.676111 45.079167)   | http://www.wikidata.org/entity/Q495      |
| http://www.wikidata.org/entity/Q4013068   | Vincenza Bono                      | 1942       | femmina | Alcamo                   | POINT(12.966667 37.966667)  | http://www.wikidata.org/entity/Q481544   |
| http://www.wikidata.org/entity/Q4013092   | Vincenzo Balzamo                   | 1929       | maschio | Colli a Volturno         | POINT(14.100000 41.600000)  | http://www.wikidata.org/entity/Q263382   |
| http://www.wikidata.org/entity/Q4013143   | Vincenzo Caianiello                | 1932       | maschio | Aversa                   | POINT(14.206475 40.973034)  | http://www.wikidata.org/entity/Q19279    |
| http://www.wikidata.org/entity/Q4015076   | Vito Gnutti                        | 1939       | maschio | Lumezzane                | POINT(10.266667 45.650000)  | http://www.wikidata.org/entity/Q105070   |
| http://www.wikidata.org/entity/Q4015130   | Vito Saccomandi                    | 1939       | maschio | Teramo                   | POINT(13.703911 42.658853)  | http://www.wikidata.org/entity/Q13137    |
| http://www.wikidata.org/entity/Q4015281   | Vittorio Badini Confalonieri       | 1914       | maschio | Torino                   | POINT(7.676111 45.079167)   | http://www.wikidata.org/entity/Q495      |
| http://www.wikidata.org/entity/Q4017952   | Walter Luchetti                    | 1937       | maschio | Marsciano                | POINT(12.337361 42.910771)  | http://www.wikidata.org/entity/Q20467    |
| http://www.wikidata.org/entity/Q4019905   | Willer Bordon                      | 1949       | maschio | Muggia                   | POINT(13.766667 45.600000)  | http://www.wikidata.org/entity/Q16937    |
| http://www.wikidata.org/entity/Q431003    | Mario Baccini                      | 1957       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q431345    | Maurizio Gasparri                  | 1956       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q434786    | Arnaldo Forlani                    | 1925       | maschio | Pesaro                   | POINT(12.913300 43.910150)  | http://www.wikidata.org/entity/Q13134    |
| http://www.wikidata.org/entity/Q438845    | Altero Matteoli                    | 1940       | maschio | Cecina                   | POINT(10.525000 43.313889)  | http://www.wikidata.org/entity/Q157762   |
| http://www.wikidata.org/entity/Q440710    | Antonio Tajani                     | 1953       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q445665    | Elsa Fornero                       | 1948       | femmina | San Carlo Canavese       | POINT(7.610843 45.247826)   | http://www.wikidata.org/entity/Q10258    |
| http://www.wikidata.org/entity/Q446016    | Livia Turco                        | 1955       | femmina | Morozzo                  | POINT(7.683807 44.428980)   | http://www.wikidata.org/entity/Q20238    |
| http://www.wikidata.org/entity/Q446679    | Patrizia Toia                      | 1950       | femmina | Pogliano Milanese        | POINT(8.990315 45.536685)   | http://www.wikidata.org/entity/Q42459    |
| http://www.wikidata.org/entity/Q447895    | Giovanna Melandri                  | 1962       | femmina | New York                 | POINT(-74.006111 40.712778) | http://www.wikidata.org/entity/Q60       |
| http://www.wikidata.org/entity/Q451035    | Domenico Siniscalco                | 1954       | maschio | Torino                   | POINT(7.676111 45.079167)   | http://www.wikidata.org/entity/Q495      |
| http://www.wikidata.org/entity/Q451791    | Giorgia Meloni                     | 1977       | femmina | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q452164    | Rosa Russo Iervolino               | 1936       | femmina | Napoli                   | POINT(14.248611 40.835833)  | http://www.wikidata.org/entity/Q2634     |
| http://www.wikidata.org/entity/Q45359418  | Gaetano Manfredi                   | 1964       | maschio | Ottaviano                | POINT(14.477500 40.850000)  | http://www.wikidata.org/entity/Q72293    |
| http://www.wikidata.org/entity/Q459670    | Michela Vittoria Brambilla         | 1967       | femmina | Lecco                    | POINT(9.390480 45.853340)   | http://www.wikidata.org/entity/Q6237     |
| http://www.wikidata.org/entity/Q463130    | Gianni Alemanno                    | 1958       | maschio | Bari                     | POINT(16.866667 41.125278)  | http://www.wikidata.org/entity/Q3519     |
| http://www.wikidata.org/entity/Q463243    | Carlo Sforza                       | 1872       | maschio | Montignoso               | POINT(10.166667 44.016667)  | http://www.wikidata.org/entity/Q52236    |
| http://www.wikidata.org/entity/Q466489    | Stefania Prestigiacomo             | 1966       | femmina | Siracusa                 | POINT(15.287500 37.069167)  | http://www.wikidata.org/entity/Q13670    |
| http://www.wikidata.org/entity/Q466712    | Mariastella Gelmini                | 1973       | femmina | Leno                     | POINT(10.216667 45.370278)  | http://www.wikidata.org/entity/Q104963   |
| http://www.wikidata.org/entity/Q466836    | Rosy Bindi                         | 1951       | femmina | Sinalunga                | POINT(11.733333 43.216667)  | http://www.wikidata.org/entity/Q91464    |
| http://www.wikidata.org/entity/Q469478    | Franco Maria Malfatti              | 1927       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q47547     | Antonio Di Pietro                  | 1950       | maschio | Montenero di Bisaccia    | POINT(14.783333 41.950000)  | http://www.wikidata.org/entity/Q277822   |
| http://www.wikidata.org/entity/Q47556     | Pier Luigi Bersani                 | 1951       | maschio | Bettola                  | POINT(9.608570 44.778260)   | http://www.wikidata.org/entity/Q102569   |
| http://www.wikidata.org/entity/Q47563     | Matteo Renzi                       | 1975       | maschio | Firenze                  | POINT(11.254167 43.771389)  | http://www.wikidata.org/entity/Q2044     |
| http://www.wikidata.org/entity/Q47583     | Gianfranco Fini                    | 1952       | maschio | Bologna                  | POINT(11.342778 44.493889)  | http://www.wikidata.org/entity/Q1891     |
| http://www.wikidata.org/entity/Q47602     | Massimo D'Alema                    | 1949       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q47832     | Umberto Bossi                      | 1941       | maschio | Cassano Magnago          | POINT(8.833333 45.683333)   | http://www.wikidata.org/entity/Q40202    |
| http://www.wikidata.org/entity/Q47904     | Mario Monti                        | 1943       | maschio | Varese                   | POINT(8.833333 45.816667)   | http://www.wikidata.org/entity/Q6285     |
| http://www.wikidata.org/entity/Q48602     | Andrea Riccardi                    | 1950       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q492720    | Attilio Ruffini                    | 1924       | maschio | Mantova                  | POINT(10.791111 45.156389)  | http://www.wikidata.org/entity/Q6247     |
| http://www.wikidata.org/entity/Q50002     | Emma Bonino                        | 1948       | femmina | Bra                      | POINT(7.850000 44.700000)   | http://www.wikidata.org/entity/Q18382    |
| http://www.wikidata.org/entity/Q50005     | Giulio Andreotti                   | 1919       | maschio | Roma                     | POINT(12.482778 41.893056)  | http://www.wikidata.org/entity/Q220      |
| http://www.wikidata.org/entity/Q503677    | Vito Lattanzio                     | 1926       | maschio | Bari                     | POINT(16.866667 41.125278)  | http://www.wikidata.org/entity/Q3519     |
| http://www.wikidata.org/entity/Q508338    | Luca Zaia                          | 1968       | maschio | Conegliano               | POINT(12.296944 45.887222)  | http://www.wikidata.org/entity/Q47224    |
| http://www.wikidata.org/entity/Q515993    | Antonio Brancaccio                 | 1923       | maschio | Maddaloni                | POINT(14.383333 41.033333)  | http://www.wikidata.org/entity/Q58693    |
